time,pressure,joint0,joint1,joint2,joint3,joint4,joint5,joint6,motor_temp0,motor_temp1,motor_temp2,motor_temp3,motor_temp4,motor_temp5,motor_temp6,sensor_id,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
1776184397.4918325,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0264,0,0,0,0,0,0,7.9672,0,8.0016
1776184397.4919186,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6744,0,0,7.5432,0,7.6968,0,0,0
1776184397.4919724,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.7616,0,7.8168,0,0,0,0,0,0,7.6872,0,7.6456
1776184397.4920237,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5072,0,0,7.228,0,7.9288,0,0,0
1776184397.4921665,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5664,0,7.5584
1776184397.49222,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3256,0,7.7784,0,0,0
1776184397.4922683,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4016,0,7.516
1776184397.4923427,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5016,0,7.6704,0,0,0,0,0,0,7.5152,0,7.5272
1776184397.4924362,8.4464,-6.498316065073175e-07,-0.08743474294637929,0.6279508223759273,-0.5633629993288991,-0.6279518394031978,-0.5633625394063558,-0.6279520046542657,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5168,0,7.5152,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.5439992,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0264,0,0,0,0,0,0,7.9672,0,8.0016
1776184397.544192,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6744,0,0,7.5432,0,7.6968,0,0,0
1776184397.544269,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.7616,0,7.8168,0,0,0,0,0,0,7.6872,0,7.6456
1776184397.5443661,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5072,0,0,7.228,0,7.9288,0,0,0
1776184397.5444674,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5664,0,7.5584
1776184397.5445683,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3256,0,7.7784,0,0,0
1776184397.5446684,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4016,0,7.516
1776184397.5448418,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5016,0,7.6704,0,0,0,0,0,0,7.5152,0,7.5272
1776184397.5449522,8.4464,-6.498316065073175e-07,-0.06468604808745171,0.6503918059284087,-0.5834957393423211,-0.6503928026151338,-0.5834952886182287,-0.6503929645611803,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5168,0,7.5152,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.5965083,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6128,0,8.0256,0,0,0,0,0,0,7.968,0,8.0016
1776184397.5966132,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6736,0,0,7.5416,0,7.696,0,0,0
1776184397.5966828,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.816,0,0,0,0,0,0,7.688,0,7.6448
1776184397.5968013,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2272,0,7.928,0,0,0
1776184397.596865,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5648,0,7.5592
1776184397.596928,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3272,0,7.7784,0,0,0
1776184397.596989,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4,0,7.516
1776184397.5970998,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5024,0,7.672,0,0,0,0,0,0,7.5144,0,7.5272
1776184397.5971649,8.4464,-6.498316065073175e-07,-0.04239232712570268,0.6723839698098405,-0.6032258245554747,-0.6723849465628311,-0.6032253828458641,-0.6723851052699568,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5168,0,7.516,0,0,0,0,0,0,7.5208,0,7.6688
1776184397.6488783,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6128,0,8.0256,0,0,0,0,0,0,7.968,0,8.0016
1776184397.6489859,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6736,0,0,7.5416,0,7.696,0,0,0
1776184397.649055,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.816,0,0,0,0,0,0,7.688,0,7.6448
1776184397.6491199,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2272,0,7.928,0,0,0
1776184397.6491826,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5648,0,7.5592
1776184397.6492455,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3272,0,7.7784,0,0,0
1776184397.6493073,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4,0,7.516
1776184397.6493707,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5024,0,7.672,0,0,0,0,0,0,7.5144,0,7.5272
1776184397.6494586,8.4464,-6.498316065073175e-07,-0.020544480583188623,0.6939362904136437,-0.6225613080643652,-0.6939372476315745,-0.6225608751889469,-0.6939374031645577,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5168,0,7.516,0,0,0,0,0,0,7.5208,0,7.6688
1776184397.7011695,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0256,0,0,0,0,0,0,7.9672,0,8.0008
1776184397.7012756,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6744,0,0,7.5416,0,7.6952,0,0,0
1776184397.7013466,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.8176,0,0,0,0,0,0,7.688,0,7.6456
1776184397.701413,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2264,0,7.928,0,0,0
1776184397.7014751,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.5768,0,0,0,0,0,0,7.5664,0,7.56
1776184397.7015707,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3224,0,7.7784,0,0,0
1776184397.7016776,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.7017446,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5008,0,7.6712,0,0,0,0,0,0,7.5152,0,7.5256
1776184397.7018082,8.4464,-6.498316065073175e-07,0.0008664090284751513,0.7150575646053708,-0.6415100819030779,-0.715058502678943,-0.641509657685168,-0.7150586551012665,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5176,0,7.5168,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.7533839,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0256,0,0,0,0,0,0,7.9672,0,8.0008
1776184397.7535489,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6744,0,0,7.5416,0,7.6952,0,0,0
1776184397.7537098,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.8176,0,0,0,0,0,0,7.688,0,7.6456
1776184397.7537792,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2264,0,7.928,0,0,0
1776184397.7538426,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.5768,0,0,0,0,0,0,7.5664,0,7.56
1776184397.753906,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3224,0,7.7784,0,0,0
1776184397.7539673,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.7540314,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5008,0,7.6712,0,0,0,0,0,0,7.5152,0,7.5256
1776184397.7540941,8.4464,-6.498316065073175e-07,0.021849080847905652,0.7357564133132635,-0.6600798802650163,-0.7357573326253641,-0.6600794645314646,-0.7357574819992412,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5176,0,7.5168,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.8067257,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0256,0,0,0,0,0,0,7.9672,0,8.0008
1776184397.8068352,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6744,0,0,7.5416,0,7.6952,0,0,0
1776184397.8069637,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.8176,0,0,0,0,0,0,7.688,0,7.6456
1776184397.807139,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2264,0,7.928,0,0,0
1776184397.8072035,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.5768,0,0,0,0,0,0,7.5664,0,7.56
1776184397.8072672,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3224,0,7.7784,0,0,0
1776184397.8073287,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.8073924,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5008,0,7.6712,0,0,0,0,0,0,7.5152,0,7.5256
1776184397.8074539,8.4464,-6.498316065073175e-07,0.04241209923094754,0.7560412850469982,-0.678278282659716,-0.7560421859728569,-0.6782778752408353,-0.7560423323592563,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5176,0,7.5168,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.858725,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6144,0,8.0248,0,0,0,0,0,0,7.968,0,8.0008
1776184397.8588285,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6712,0,0,7.5416,0,7.6952,0,0,0
1776184397.8588972,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.8176,0,0,0,0,0,0,7.6856,0,7.6448
1776184397.858961,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2272,0,7.9264,0,0,0
1776184397.8590238,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5656,0,7.5584
1776184397.8591876,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.504,0,0,7.3224,0,7.7768,0,0,0
1776184397.8594306,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.984,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.859563,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5024,0,7.6704,0,0,0,0,0,0,7.5144,0,7.5264
1776184397.859629,8.4464,-6.498316065073175e-07,0.0625638572463286,0.7759204593460582,-0.6961127170065217,-0.7759213422533997,-0.6961123177360186,-0.7759214857120712,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5184,0,7.5168,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.9111338,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6144,0,8.0248,0,0,0,0,0,0,7.968,0,8.0008
1776184397.9113107,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.6712,0,0,7.5416,0,7.6952,0,0,0
1776184397.9113922,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.76,0,7.8176,0,0,0,0,0,0,7.6856,0,7.6448
1776184397.911482,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2272,0,7.9264,0,0,0
1776184397.9115584,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4464,0,7.576,0,0,0,0,0,0,7.5656,0,7.5584
1776184397.9116867,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.504,0,0,7.3224,0,7.7768,0,0,0
1776184397.911779,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.984,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.9119022,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5024,0,7.6704,0,0,0,0,0,0,7.5144,0,7.5264
1776184397.9119754,8.4464,-6.498316065073175e-07,0.08231258010140202,0.7954020501591371,-0.7135904626663913,-0.7954029154083317,-0.7135900713812982,-0.7954030559978298,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5184,0,7.5168,0,0,0,0,0,0,7.5216,0,7.6688
1776184397.9632683,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0256,0,0,0,0,0,0,7.9672,0,8.0008
1776184397.9633746,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.672,0,0,7.5416,0,7.696,0,0,0
1776184397.9634447,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.7608,0,7.816,0,0,0,0,0,0,7.6864,0,7.6448
1776184397.9635105,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,3,0,0,0,7.5064,0,0,7.2264,0,7.9264,0,0,0
1776184397.9635735,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,4,8.4456,0,7.5744,0,0,0,0,0,0,7.5648,0,7.5576
1776184397.9636552,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,5,0,0,0,7.5048,0,0,7.3224,0,7.7768,0,0,0
1776184397.9637609,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,6,7.9832,0,7.6072,0,0,0,0,0,0,8.4008,0,7.5168
1776184397.9638867,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,7,7.5008,0,7.6704,0,0,0,0,0,0,7.5144,0,7.5264
1776184397.96398,8.4456,-6.498316065073175e-07,0.10166632849937399,0.8144940091559544,-0.7307186534130634,-0.8144948571001651,-0.7307182699536722,-0.8144949948778732,46.0,45.0,42.0,45.0,42.0,46.0,44.0,8,7.5168,0,7.516,0,0,0,0,0,0,7.5216,0,7.6688
1776184398.0154903,8.4456,-6.498316065073175e-07,0.1206330019293865,0.8332041289728352,-0.7475042803448021,-0.8332049599581618,-0.7475039045545987,-0.8332050949803158,46.0,45.0,42.0,45.0,42.0,46.0,44.0,0,7.6136,0,8.0256,0,0,0,0,0,0,7.9672,0,8.0008
1776184398.0155969,8.4456,-6.498316065073175e-07,0.1206330019293865,0.8332041289728352,-0.7475042803448021,-0.8332049599581618,-0.7475039045545987,-0.8332050949803158,46.0,45.0,42.0,45.0,42.0,46.0,44.0,1,0,0,0,7.672,0,0,7.5416,0,7.696,0,0,0
1776184398.0156658,8.4456,-6.498316065073175e-07,0.1206330019293865,0.8332041289728352,-0.7475042803448021,-0.8332049599581618,-0.7475039045545987,-0.8332050949803158,46.0,45.0,42.0,45.0,42.0,46.0,44.0,2,7.7608,0,7.816,0,0,0,0,0,0,7.6864,0,7.6448
