time,pressure,joint0,joint1,joint2,joint3,joint4,joint5,joint6,motor_temp0,motor_temp1,motor_temp2,motor_temp3,motor_temp4,motor_temp5,motor_temp6,sensor_id,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
1776185421.7386906,8.3712,-0.4536254045666506,0.0,0.0,-0.6783012729950814,0.0,-0.6783012207401851,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4816,0,0,7.2864,0,7.7496,0,0,0
1776185421.7387788,8.3712,-0.4536254045666506,0.0,0.0,-0.6783012729950814,0.0,-0.6783012207401851,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9488,0,7.5488,0,0,0,0,0,0,8.3424,0,7.4664
1776185421.738851,8.3712,-0.4536254045666506,0.0,0.0,-0.6783012729950814,0.0,-0.6783012207401851,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4696,0,7.4784
1776185421.7389262,8.3712,-0.4536254045666506,0.0,0.0,-0.6783012729950814,0.0,-0.6783012207401851,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.4624,0,7.4632,0,0,0,0,0,0,7.4712,0,7.6384
1776185421.790486,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0152,0,0,0,0,0,0,7.9712,0,8.0224
1776185421.790565,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7872,0,0,7.6216,0,7.776,0,0,0
1776185421.7906172,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6912,0,7.772,0,0,0,0,0,0,7.6584,0,7.6008
1776185421.790668,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2024,0,7.9008,0,0,0
1776185421.7907155,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3712,0,7.4968,0,0,0,0,0,0,7.496,0,7.4888
1776185421.790764,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4816,0,0,7.2864,0,7.7496,0,0,0
1776185421.7908115,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9488,0,7.5488,0,0,0,0,0,0,8.3424,0,7.4664
1776185421.790861,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4696,0,7.4784
1776185421.7909076,8.3712,-0.4655528964753176,0.0,0.0,-0.6961352475351797,0.0,-0.6961351963253813,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.4624,0,7.4632,0,0,0,0,0,0,7.4712,0,7.6384
1776185421.8424783,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.6088,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185421.8425646,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.788,0,0,7.6216,0,7.776,0,0,0
1776185421.8426178,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.692,0,7.7712,0,0,0,0,0,0,7.6576,0,7.6016
1776185421.842668,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4872,0,0,7.2032,0,7.8984,0,0,0
1776185421.8427293,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3704,0,7.4976,0,0,0,0,0,0,7.4952,0,7.4904
1776185421.842919,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4792,0,0,7.2856,0,7.7472,0,0,0
1776185421.8430145,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.5488,0,0,0,0,0,0,8.3432,0,7.4656
1776185421.843085,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4704,0,7.4784
1776185421.8431337,8.3704,-0.47724183854581126,0.0,0.0,-0.7136125425844762,0.0,-0.7136124923988737,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4704,0,7.6368
1776185421.8944666,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.6088,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185421.894579,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.788,0,0,7.6216,0,7.776,0,0,0
1776185421.894633,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.692,0,7.7712,0,0,0,0,0,0,7.6576,0,7.6016
1776185421.8946903,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4872,0,0,7.2032,0,7.8984,0,0,0
1776185421.8947916,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3704,0,7.4976,0,0,0,0,0,0,7.4952,0,7.4904
1776185421.8948708,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4792,0,0,7.2856,0,7.7472,0,0,0
1776185421.8949502,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.5488,0,0,0,0,0,0,8.3432,0,7.4656
1776185421.895001,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4704,0,7.4784
1776185421.8950496,8.3704,-0.48869700177489506,0.0,0.0,-0.7307402917327867,0.0,-0.7307402425508962,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4704,0,7.6368
1776185421.9465444,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0168,0,0,0,0,0,0,7.9704,0,8.0224
1776185421.9466588,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6216,0,7.776,0,0,0
1776185421.9467123,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185421.9468615,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.488,0,0,7.2016,0,7.8984,0,0,0
1776185421.9469109,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4984,0,0,0,0,0,0,7.4952,0,7.4888
1776185421.9469607,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.48,0,0,7.2832,0,7.7464,0,0,0
1776185421.947008,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.5488,0,0,0,0,0,0,8.3432,0,7.4656
1776185421.9470563,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4744,0,7.6504,0,0,0,0,0,0,7.4712,0,7.4784
1776185421.947105,8.3688,-0.49992306173939716,0.0,0.0,-0.747525485898131,0.0,-0.7475254376998782,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6368
1776185421.99861,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0168,0,0,0,0,0,0,7.9704,0,8.0224
1776185421.9986901,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6216,0,7.776,0,0,0
1776185421.9987423,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185421.9987938,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.488,0,0,7.2016,0,7.8984,0,0,0
1776185421.998841,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4984,0,0,0,0,0,0,7.4952,0,7.4888
1776185421.998889,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.48,0,0,7.2832,0,7.7464,0,0,0
1776185421.9989347,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.5488,0,0,0,0,0,0,8.3432,0,7.4656
1776185421.9989824,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4744,0,7.6504,0,0,0,0,0,0,7.4712,0,7.4784
1776185421.9990294,8.3688,-0.5109246005046092,0.0,0.0,-0.7639749761801683,0.0,-0.7639749289458807,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6368
1776185422.0500565,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0168,0,0,0,0,0,0,7.9704,0,8.0224
1776185422.0501697,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6216,0,7.776,0,0,0
1776185422.050283,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185422.0503337,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.488,0,0,7.2016,0,7.8984,0,0,0
1776185422.0503805,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4984,0,0,0,0,0,0,7.4952,0,7.4888
1776185422.0504282,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.48,0,0,7.2832,0,7.7464,0,0,0
1776185422.0504746,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.5488,0,0,0,0,0,0,8.3432,0,7.4656
1776185422.0505214,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4744,0,7.6504,0,0,0,0,0,0,7.4712,0,7.4784
1776185422.050568,8.3688,-0.521706108494517,0.0,0.0,-0.780095476656565,0.0,-0.780095430366963,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6368
1776185422.10167,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.016,0,0,0,0,0,0,7.9712,0,8.0216
1776185422.1017473,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6224,0,7.776,0,0,0
1776185422.1017973,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7696,0,0,0,0,0,0,7.6576,0,7.6024
1776185422.1018462,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2016,0,7.8992,0,0,0
1776185422.101895,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3696,0,7.4968,0,0,0,0,0,0,7.4944,0,7.4896
1776185422.1020699,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4816,0,0,7.2864,0,7.7488,0,0,0
1776185422.1021636,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9488,0,7.5488,0,0,0,0,0,0,8.3424,0,7.4648
1776185422.1022358,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.476,0,7.6504,0,0,0,0,0,0,7.4688,0,7.4784
1776185422.102285,8.3696,-0.5322719863246267,0.0,0.0,-0.7958935671234337,0.0,-0.7958935217596238,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.4632,0,7.4648,0,0,0,0,0,0,7.4704,0,7.6368
1776185422.153728,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.016,0,0,0,0,0,0,7.9712,0,8.0216
1776185422.153808,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6224,0,7.776,0,0,0
1776185422.1538606,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7696,0,0,0,0,0,0,7.6576,0,7.6024
1776185422.1539123,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2016,0,7.8992,0,0,0
1776185422.1539607,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3696,0,7.4968,0,0,0,0,0,0,7.4944,0,7.4896
1776185422.1540084,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4816,0,0,7.2864,0,7.7488,0,0,0
1776185422.154055,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9488,0,7.5488,0,0,0,0,0,0,8.3424,0,7.4648
1776185422.1541042,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.476,0,7.6504,0,0,0,0,0,0,7.4688,0,7.4784
1776185422.1541529,8.3696,-0.5426265465981341,0.0,0.0,-0.811375695780965,0.0,-0.8113756513244313,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.4632,0,7.4648,0,0,0,0,0,0,7.4704,0,7.6368
1776185422.2056906,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185422.205771,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6224,0,7.7768,0,0,0
1776185422.2058234,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185422.2058735,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2048,0,7.9008,0,0,0
1776185422.2059422,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4968,0,0,0,0,0,0,7.4944,0,7.4904
1776185422.206029,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4808,0,0,7.2856,0,7.7488,0,0,0
1776185422.2061152,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9504,0,7.5496,0,0,0,0,0,0,8.3424,0,7.4664
1776185422.2061884,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4696,0,7.4784
1776185422.2062361,8.3688,-0.5527740156661715,0.0,0.0,-0.8265481818653457,0.0,-0.8265481382979427,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6376
1776185422.2582932,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185422.258401,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6224,0,7.7768,0,0,0
1776185422.2584815,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185422.2585602,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2048,0,7.9008,0,0,0
1776185422.258637,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4968,0,0,0,0,0,0,7.4944,0,7.4904
1776185422.2587266,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4808,0,0,7.2856,0,7.7488,0,0,0
1776185422.2588098,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9504,0,7.5496,0,0,0,0,0,0,8.3424,0,7.4664
1776185422.2588992,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4696,0,7.4784
1776185422.2589865,8.3688,-0.562718535352848,0.0,0.0,-0.8414172182280388,0.0,-0.8414171755319838,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6376
1776185422.3103921,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185422.3105004,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6224,0,7.7768,0,0,0
1776185422.3105907,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6904,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185422.310694,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.4888,0,0,7.2048,0,7.9008,0,0,0
1776185422.3107903,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.3688,0,7.4968,0,0,0,0,0,0,7.4944,0,7.4904
1776185422.31089,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4808,0,0,7.2856,0,7.7488,0,0,0
1776185422.3109894,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9504,0,7.5496,0,0,0,0,0,0,8.3424,0,7.4664
1776185422.3110662,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.4752,0,7.6512,0,0,0,0,0,0,7.4696,0,7.4784
1776185422.3111386,8.3688,-0.5724641646457911,0.0,0.0,-0.8559888738634781,0.0,-0.8559888320213441,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.464,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6376
1776185422.3630555,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,0,7.608,0,8.0152,0,0,0,0,0,0,7.9704,0,8.0224
1776185422.3631637,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,1,0,0,0,7.7864,0,0,7.6232,0,7.776,0,0,0
1776185422.3632166,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,2,7.6912,0,7.7712,0,0,0,0,0,0,7.6584,0,7.6016
1776185422.3632665,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,3,0,0,0,7.488,0,0,7.2024,0,7.8984,0,0,0
1776185422.363314,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,4,8.368,0,7.4984,0,0,0,0,0,0,7.4944,0,7.4896
1776185422.3635187,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,5,0,0,0,7.4816,0,0,7.2856,0,7.7488,0,0,0
1776185422.3636081,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,6,7.9496,0,7.548,0,0,0,0,0,0,8.3432,0,7.4656
1776185422.3637013,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,7,7.476,0,7.652,0,0,0,0,0,0,7.4704,0,7.4784
1776185422.363792,8.368,-0.5820148813528753,0.0,0.0,-0.8702690963862085,0.0,-0.8702690553809173,0.0,45.0,45.0,42.0,44.0,41.0,45.0,42.0,8,7.4632,0,7.4648,0,0,0,0,0,0,7.4712,0,7.6368
