time,step,sensor_id,joint0,joint1,joint2,joint3,joint4,joint5,joint6,motor_temp0,motor_temp1,motor_temp2,motor_temp3,motor_temp4,motor_temp5,motor_temp6,sensor_temp,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
1773868959.0209186,0.23076923076923075,2,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,7.664,0,7.0272,0,0,0,0,0,0,7.6368,0,7.4984
1773868959.022526,0.23076923076923075,3,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.2648,0,7.7456,0,0,0
1773868959.0241067,0.23076923076923075,4,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4816,0,7.3712,0,0,0,0,0,0,7.4784,0,7.4664
1773868959.0264938,0.23076923076923075,5,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.46,0,0,7.3536,0,7.736,0,0,0
1773868959.0287929,0.23076923076923075,6,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,40.0,7.9024,0,7.5456,0,0,0,0,0,0,8.356,0,7.4672
1773868959.0310657,0.23076923076923075,7,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4872,0,7.68,0,0,0,0,0,0,7.4632,0,7.4768
1773868959.033129,0.23076923076923075,8,0.0,0.09476923076923077,0.8076923076923077,-0.7246153846153847,-0.8076923076923077,-0.7246153846153847,-0.8076923076923077,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4672,0,7.4824,0,0,0,0,0,0,7.4784,0,7.6904
1773868959.2368855,0.2564102564102564,0,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6048,0,8.0224,0,0,0,0,0,0,7.952,0,7.868
1773868959.238519,0.2564102564102564,1,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7008,0,0,7.56,0,7.7184,0,0,0
1773868959.2396917,0.2564102564102564,2,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6664,0,7.0264,0,0,0,0,0,0,7.6376,0,7.4984
1773868959.240941,0.2564102564102564,3,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.456,0,0,7.2664,0,7.7464,0,0,0
1773868959.242313,0.2564102564102564,4,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,8.48,0,7.3696,0,0,0,0,0,0,7.4784,0,7.4648
1773868959.2438874,0.2564102564102564,5,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4616,0,0,7.3528,0,7.7352,0,0,0
1773868959.2459276,0.2564102564102564,6,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,40.0,7.9032,0,7.5456,0,0,0,0,0,0,8.356,0,7.4664
1773868959.247928,0.2564102564102564,7,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4872,0,7.68,0,0,0,0,0,0,7.4632,0,7.4776
1773868959.250285,0.2564102564102564,8,0.0,0.12661025641025642,0.8391025641025641,-0.7527948717948718,-0.8391025641025641,-0.7527948717948718,-0.8391025641025641,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4656,0,7.4816,0,0,0,0,0,0,7.4784,0,7.6912
1773868959.4559503,0.28205128205128205,0,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6064,0,8.0224,0,0,0,0,0,0,7.9536,0,7.868
1773868959.4578204,0.28205128205128205,1,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7016,0,0,7.5592,0,7.7176,0,0,0
1773868959.4597807,0.28205128205128205,2,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6656,0,7.0264,0,0,0,0,0,0,7.6376,0,7.4984
1773868959.4618275,0.28205128205128205,3,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4576,0,0,7.2648,0,7.7456,0,0,0
1773868959.4641383,0.28205128205128205,4,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4792,0,7.3704,0,0,0,0,0,0,7.4792,0,7.4664
1773868959.4662898,0.28205128205128205,5,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.46,0,0,7.3512,0,7.7336,0,0,0
1773868959.4676282,0.28205128205128205,6,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,40.0,7.904,0,7.544,0,0,0,0,0,0,8.3568,0,7.4664
1773868959.4697456,0.28205128205128205,7,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.488,0,7.68,0,0,0,0,0,0,7.4624,0,7.4768
1773868959.471249,0.28205128205128205,8,0.0,0.15845128205128206,0.8705128205128205,-0.780974358974359,-0.8705128205128205,-0.780974358974359,-0.8705128205128205,47.0,49.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4664,0,7.4832,0,0,0,0,0,0,7.4776,0,7.6912
1773868959.676028,0.3076923076923077,0,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6056,0,8.0224,0,0,0,0,0,0,7.9528,0,7.868
1773868959.67792,0.3076923076923077,1,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7024,0,0,7.5592,0,7.7176,0,0,0
1773868959.6793954,0.3076923076923077,2,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6664,0,7.0264,0,0,0,0,0,0,7.6384,0,7.4984
1773868959.6809282,0.3076923076923077,3,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.456,0,0,7.2664,0,7.7464,0,0,0
1773868959.6829138,0.3076923076923077,4,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4784,0,7.3704,0,0,0,0,0,0,7.4784,0,7.4664
1773868959.6850724,0.3076923076923077,5,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4608,0,0,7.352,0,7.7352,0,0,0
1773868959.6871884,0.3076923076923077,6,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.904,0,7.5464,0,0,0,0,0,0,8.356,0,7.4672
1773868959.6892178,0.3076923076923077,7,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4872,0,7.68,0,0,0,0,0,0,7.4616,0,7.4776
1773868959.6915982,0.3076923076923077,8,0.0,0.19029230769230776,0.901923076923077,-0.8091538461538462,-0.901923076923077,-0.8091538461538462,-0.901923076923077,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4664,0,7.4824,0,0,0,0,0,0,7.4784,0,7.692
1773868959.894869,0.3333333333333333,0,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6056,0,8.0232,0,0,0,0,0,0,7.9528,0,7.868
1773868959.8965244,0.3333333333333333,1,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7008,0,0,7.5584,0,7.7192,0,0,0
1773868959.897876,0.3333333333333333,2,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6656,0,7.0256,0,0,0,0,0,0,7.6376,0,7.4984
1773868959.8991778,0.3333333333333333,3,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.2656,0,7.7448,0,0,0
1773868959.900441,0.3333333333333333,4,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.48,0,7.3696,0,0,0,0,0,0,7.4776,0,7.4656
1773868959.901823,0.3333333333333333,5,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4616,0,0,7.3512,0,7.7336,0,0,0
1773868959.9041045,0.3333333333333333,6,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.9032,0,7.5448,0,0,0,0,0,0,8.356,0,7.4664
1773868959.9066944,0.3333333333333333,7,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.488,0,7.6792,0,0,0,0,0,0,7.4624,0,7.4776
1773868959.908938,0.3333333333333333,8,0.0,0.22213333333333335,0.9333333333333333,-0.8373333333333334,-0.9333333333333333,-0.8373333333333334,-0.9333333333333333,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4656,0,7.4832,0,0,0,0,0,0,7.4784,0,7.6912
1773868960.11558,0.358974358974359,0,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6064,0,8.024,0,0,0,0,0,0,7.952,0,7.8672
1773868960.1173384,0.358974358974359,1,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7,0,0,7.5592,0,7.7176,0,0,0
1773868960.1189878,0.358974358974359,2,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6664,0,7.024,0,0,0,0,0,0,7.6376,0,7.4976
1773868960.1203566,0.358974358974359,3,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.264,0,7.744,0,0,0
1773868960.1222208,0.358974358974359,4,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.48,0,7.368,0,0,0,0,0,0,7.4776,0,7.4664
1773868960.1240542,0.358974358974359,5,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4616,0,0,7.3488,0,7.7344,0,0,0
1773868960.1262808,0.358974358974359,6,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.9032,0,7.5448,0,0,0,0,0,0,8.3568,0,7.4672
1773868960.1283038,0.358974358974359,7,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4888,0,7.6808,0,0,0,0,0,0,7.4616,0,7.4776
1773868960.1305234,0.358974358974359,8,0.0,0.253974358974359,0.9647435897435899,-0.8655128205128206,-0.9647435897435899,-0.8655128205128206,-0.9647435897435899,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4664,0,7.4832,0,0,0,0,0,0,7.4784,0,7.6904
1773868960.3361363,0.3846153846153846,0,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6064,0,8.0232,0,0,0,0,0,0,7.952,0,7.8672
1773868960.3383586,0.3846153846153846,1,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7,0,0,7.5584,0,7.7168,0,0,0
1773868960.3399212,0.3846153846153846,2,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6648,0,7.024,0,0,0,0,0,0,7.6376,0,7.5
1773868960.3413177,0.3846153846153846,3,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.264,0,7.7432,0,0,0
1773868960.3435168,0.3846153846153846,4,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4784,0,7.3688,0,0,0,0,0,0,7.4792,0,7.4656
1773868960.3462658,0.3846153846153846,5,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4616,0,0,7.3496,0,7.7344,0,0,0
1773868960.3486547,0.3846153846153846,6,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.9032,0,7.5456,0,0,0,0,0,0,8.356,0,7.4656
1773868960.3510027,0.3846153846153846,7,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4888,0,7.68,0,0,0,0,0,0,7.464,0,7.4776
1773868960.3533545,0.3846153846153846,8,0.0,0.2858153846153846,0.9961538461538462,-0.8936923076923078,-0.9961538461538462,-0.8936923076923078,-0.9961538461538462,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4664,0,7.4816,0,0,0,0,0,0,7.4792,0,7.6912
1773868960.5570755,0.41025641025641024,0,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6064,0,8.024,0,0,0,0,0,0,7.9536,0,7.868
1773868960.5587916,0.41025641025641024,1,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.6992,0,0,7.5592,0,7.716,0,0,0
1773868960.560096,0.41025641025641024,2,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6664,0,7.0224,0,0,0,0,0,0,7.6368,0,7.4984
1773868960.56149,0.41025641025641024,3,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.2632,0,7.7424,0,0,0
1773868960.563165,0.41025641025641024,4,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4776,0,7.3688,0,0,0,0,0,0,7.4792,0,7.4672
1773868960.5652423,0.41025641025641024,5,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4624,0,0,7.348,0,7.7328,0,0,0
1773868960.5670257,0.41025641025641024,6,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.904,0,7.5456,0,0,0,0,0,0,8.3568,0,7.4664
1773868960.5686889,0.41025641025641024,7,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4888,0,7.6792,0,0,0,0,0,0,7.4624,0,7.4768
1773868960.5711877,0.41025641025641024,8,0.0,0.3176564102564102,1.0275641025641025,-0.9218717948717949,-1.0275641025641025,-0.9218717948717949,-1.0275641025641025,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4672,0,7.4824,0,0,0,0,0,0,7.4792,0,7.6912
1773868960.7743256,0.4358974358974359,0,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6056,0,8.024,0,0,0,0,0,0,7.9536,0,7.868
1773868960.776164,0.4358974358974359,1,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.7,0,0,7.5576,0,7.7168,0,0,0
1773868960.777523,0.4358974358974359,2,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6656,0,7.0224,0,0,0,0,0,0,7.6392,0,7.4984
1773868960.7788339,0.4358974358974359,3,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.2632,0,7.7432,0,0,0
1773868960.7802253,0.4358974358974359,4,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4792,0,7.3696,0,0,0,0,0,0,7.4784,0,7.4664
1773868960.782412,0.4358974358974359,5,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4624,0,0,7.348,0,7.732,0,0,0
1773868960.7844687,0.4358974358974359,6,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.904,0,7.5456,0,0,0,0,0,0,8.356,0,7.4664
1773868960.7862108,0.4358974358974359,7,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.488,0,7.6792,0,0,0,0,0,0,7.4632,0,7.4776
1773868960.788013,0.4358974358974359,8,0.0,0.349497435897436,1.058974358974359,-0.9500512820512821,-1.058974358974359,-0.9500512820512821,-1.058974358974359,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4656,0,7.4824,0,0,0,0,0,0,7.4784,0,7.6912
1773868960.9907463,0.4615384615384615,0,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6056,0,8.0248,0,0,0,0,0,0,7.952,0,7.8664
1773868960.9923484,0.4615384615384615,1,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.6992,0,0,7.5584,0,7.716,0,0,0
1773868960.993998,0.4615384615384615,2,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6664,0,7.0232,0,0,0,0,0,0,7.6384,0,7.4984
1773868960.9954617,0.4615384615384615,3,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4576,0,0,7.2632,0,7.7424,0,0,0
1773868960.997352,0.4615384615384615,4,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4776,0,7.368,0,0,0,0,0,0,7.4792,0,7.4664
1773868960.9995232,0.4615384615384615,5,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4608,0,0,7.3472,0,7.732,0,0,0
1773868961.0018759,0.4615384615384615,6,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.904,0,7.5464,0,0,0,0,0,0,8.3552,0,7.4672
1773868961.004209,0.4615384615384615,7,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4888,0,7.68,0,0,0,0,0,0,7.4616,0,7.4776
1773868961.006424,0.4615384615384615,8,0.0,0.3813384615384615,1.0903846153846155,-0.9782307692307692,-1.0903846153846155,-0.9782307692307692,-1.0903846153846155,47.0,48.0,44.0,46.0,41.0,47.0,43.0,41.0,7.4664,0,7.4824,0,0,0,0,0,0,7.4792,0,7.6912
1773868961.2099817,0.48717948717948717,0,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,40.0,7.6064,0,8.0272,0,0,0,0,0,0,7.9536,0,7.8672
1773868961.2119155,0.48717948717948717,1,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.6984,0,0,7.5584,0,7.716,0,0,0
1773868961.213217,0.48717948717948717,2,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,7.6672,0,7.0224,0,0,0,0,0,0,7.6376,0,7.4984
1773868961.214603,0.48717948717948717,3,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4568,0,0,7.2616,0,7.7416,0,0,0
1773868961.2163148,0.48717948717948717,4,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,37.0,8.4776,0,7.368,0,0,0,0,0,0,7.4784,0,7.4656
1773868961.2186728,0.48717948717948717,5,0.0,0.41317948717948716,1.1217948717948718,-1.0064102564102564,-1.1217948717948718,-1.0064102564102564,-1.1217948717948718,47.0,48.0,44.0,46.0,41.0,47.0,43.0,0.0,0,0,0,7.4624,0,0,7.3472,0,7.732,0,0,0
